room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
15101621,29197878,Private room,Bayview,31,4.0,4,1.0,100.0
4093807,3608449,Private room,Bernal Heights,28,5.0,1,1.0,90.0
861486,4513874,Private room,Parkside,13,5.0,2,1.0,100.0
19673573,131489262,Private room,Western Addition,0,0.0,2,1.0,100.0
1117756,6135190,Private room,Mission,321,5.0,2,1.0,92.0
18739271,4346095,Private room,Outer Mission,3,4.5,2,1.0,95.0
18022749,2010519,Private room,South of Market,2,0.0,1,1.0,85.0
12253459,7231087,Private room,Mission,7,5.0,2,1.0,99.0
18469730,26106921,Private room,Haight Ashbury,0,0.0,1,1.0,85.0
8269701,43604895,Private room,Parkside,2,0.0,2,1.0,89.0
140568,684131,Private room,Bernal Heights,117,5.0,2,1.0,85.0
12754647,2625106,Private room,Noe Valley,14,5.0,2,1.0,100.0
438967,1841207,Private room,Castro/Upper Market,19,5.0,2,1.0,100.0
19529483,91589507,Private room,Outer Sunset,0,0.0,2,1.0,89.0
19118819,39663709,Private room,Pacific Heights,0,0.0,2,1.0,82.0
19124855,131988979,Private room,Potrero Hill,1,0.0,2,1.0,89.0
2104515,10729940,Private room,Castro/Upper Market,45,5.0,2,1.0,95.0
10767861,9252314,Private room,Downtown/Civic Center,58,5.0,2,1.0,89.0
15701942,100390518,Private room,Downtown/Civic Center,15,3.5,2,1.0,89.0
132441,650862,Private room,Bernal Heights,76,4.5,2,1.0,95.0
18210259,10889954,Private room,Outer Sunset,7,5.0,2,1.0,100.0
2188919,10135,Private room,Mission,147,4.5,2,1.0,97.0
9545064,49431904,Private room,Mission,105,5.0,2,1.0,99.0
3946395,359673,Private room,Bernal Heights,35,4.5,2,1.0,94.0
16824760,15440286,Private room,Outer Mission,3,5.0,2,1.0,100.0
1925206,9971829,Private room,Visitacion Valley,16,4.5,4,1.0,98.0
14548497,81009974,Private room,South of Market,40,4.5,3,1.0,95.0
2947746,15047866,Private room,Noe Valley,142,4.0,2,1.0,98.0
12023104,44296618,Private room,Haight Ashbury,76,4.5,2,1.0,100.0
16872797,32363478,Private room,Diamond Heights,42,5.0,2,1.0,100.0
654279,3289160,Private room,Bayview,202,5.0,2,1.0,85.0
18070387,1799969,Private room,Mission,6,5.0,1,1.0,100.0
9477823,44679401,Private room,Lakeshore,74,5.0,4,1.0,100.0
18373889,127235632,Private room,South of Market,9,5.0,1,1.0,99.0
2016198,3639179,Private room,Outer Sunset,157,4.5,2,1.0,86.0
18898768,80126102,Private room,Mission,4,5.0,2,1.0,100.0
9051149,47224934,Private room,Castro/Upper Market,220,5.0,2,1.0,99.0
16897188,5216411,Private room,Outer Sunset,20,5.0,2,1.0,85.0
6784867,34299732,Private room,Bernal Heights,77,5.0,1,1.0,89.0
2188976,10135,Private room,Mission,183,4.5,2,1.0,95.0
18506073,128435157,Private room,Mission,6,4.5,1,1.0,85.0
16443034,88017947,Private room,Nob Hill,12,5.0,2,1.0,98.0
9525734,45084968,Private room,Bernal Heights,41,5.0,2,1.0,95.0
216064,812808,Private room,Outer Mission,68,4.5,3,1.0,85.0
17625640,27953824,Private room,Inner Richmond,7,5.0,3,1.0,90.0
1612702,8585109,Private room,Noe Valley,158,5.0,2,1.0,95.0
998701,5488987,Private room,Outer Sunset,146,5.0,2,1.0,95.0
19718447,108192821,Private room,South of Market,0,0.0,4,1.0,99.0
15251944,91188092,Private room,Outer Mission,5,5.0,1,1.0,85.0
13642014,77807259,Private room,Outer Sunset,108,5.0,3,1.0,99.0
567239,1772044,Private room,Noe Valley,404,5.0,2,1.0,95.0
3801934,8521885,Private room,Inner Sunset,119,4.5,2,1.0,100.0
18122550,3372192,Private room,Inner Richmond,9,5.0,2,1.0,85.0
8088720,3597115,Private room,Castro/Upper Market,123,5.0,2,1.0,100.0
16100625,53972169,Private room,Mission,37,5.0,2,1.0,85.0
15455061,99149650,Private room,Western Addition,12,4.5,3,1.0,95.0
1080408,5381076,Private room,Castro/Upper Market,9,5.0,2,1.0,90.0
19012658,87315309,Private room,Noe Valley,1,0.0,1,1.0,90.0
9737637,50238825,Private room,South of Market,3,5.0,1,1.0,99.0
4135201,1635200,Private room,Haight Ashbury,38,5.0,1,1.0,89.0
13157125,73456108,Private room,Bernal Heights,17,5.0,2,1.0,89.0
18635624,89570144,Private room,North Beach,0,0.0,2,1.0,100.0
17205877,115802240,Private room,Russian Hill,0,0.0,1,0.0,99.0
16860979,39767028,Private room,Nob Hill,0,0.0,2,1.0,100.0
9580380,12331692,Private room,Pacific Heights,21,4.5,1,1.0,100.0
748211,3928914,Private room,Chinatown,5,5.0,2,1.0,85.0
8130298,3069348,Private room,Pacific Heights,0,0.0,2,1.0,100.0
15534642,16713303,Private room,Chinatown,1,0.0,2,1.0,99.0
12340989,7107599,Private room,Nob Hill,1,0.0,1,1.0,100.0
12973475,14424839,Private room,Russian Hill,10,4.5,2,1.0,92.0
10948584,9313026,Private room,Marina,0,0.0,3,1.0,90.0
10126869,51970757,Private room,Russian Hill,0,0.0,2,1.0,85.0
13343347,43695771,Private room,Nob Hill,0,0.0,1,1.0,100.0
3563321,1025253,Private room,Marina,13,5.0,2,1.0,90.0
6869890,6062921,Private room,Russian Hill,0,0.0,1,1.0,100.0
17497947,69526361,Private room,Nob Hill,10,5.0,2,1.0,85.0
11553658,10436191,Private room,North Beach,0,0.0,2,1.0,84.0
467839,109045,Private room,Western Addition,45,4.5,2,1.0,100.0
825900,2103954,Private room,Russian Hill,8,5.0,2,1.0,100.0
8323915,9895052,Private room,Nob Hill,1,0.0,1,1.0,99.0
10836945,56120149,Private room,Downtown/Civic Center,0,0.0,2,1.0,90.0
5272750,22931450,Private room,North Beach,75,4.5,3,1.0,99.0
8776392,564610,Private room,Western Addition,1,0.0,1,1.0,90.0
3755730,787947,Private room,Pacific Heights,4,4.5,1,1.0,100.0
9256418,35091002,Private room,Pacific Heights,3,5.0,2,1.0,95.0
3710477,18931129,Private room,Nob Hill,3,4.5,2,1.0,95.0
19346477,1541654,Private room,Treasure Island/YBI,0,0.0,2,1.0,89.0
18545202,45465607,Private room,Marina,0,0.0,1,1.0,100.0
17459003,41089817,Private room,Nob Hill,4,5.0,1,1.0,85.0
18239401,13548639,Private room,Nob Hill,0,0.0,1,1.0,95.0
17172909,24385607,Private room,Nob Hill,0,0.0,2,1.0,99.0
11862751,16485647,Private room,Chinatown,14,4.5,1,1.0,85.0
17045824,503845,Private room,Downtown/Civic Center,4,5.0,2,1.0,90.0
2105714,10734923,Private room,Pacific Heights,105,5.0,2,1.0,85.0
18157208,6180567,Private room,Nob Hill,3,4.5,2,1.0,100.0
12809730,2535369,Private room,Russian Hill,6,5.0,2,1.0,90.0
19329448,4106485,Private room,Pacific Heights,3,5.0,3,0.0,99.0
13563897,25246098,Private room,Chinatown,32,4.5,2,1.0,100.0
25927,109045,Private room,Western Addition,42,4.5,2,1.0,95.0
13603944,43800537,Private room,Nob Hill,4,4.5,2,1.0,99.0
14650585,39766983,Private room,Russian Hill,6,4.5,2,1.0,100.0
6074750,31531759,Private room,Russian Hill,149,4.5,2,1.0,99.0
2374370,1924599,Private room,Western Addition,237,5.0,3,1.0,99.0
2448356,2308301,Private room,Pacific Heights,149,5.0,2,1.0,95.0
2164917,335127,Private room,Noe Valley,89,5.0,2,1.0,90.0
19212650,91009590,Private room,Outer Sunset,0,0.0,2,1.0,100.0
2081536,4389720,Private room,Western Addition,17,5.0,1,1.0,84.0
7198666,6947364,Private room,Western Addition,6,4.5,1,1.0,99.0
7011937,5881706,Private room,South of Market,4,4.0,2,1.0,95.0
9847111,11102201,Private room,Castro/Upper Market,0,0.0,2,1.0,91.0
8847285,29059762,Private room,Western Addition,0,0.0,3,1.0,99.0
3985721,3308930,Private room,Mission,13,4.5,2,1.0,100.0
3791261,17040707,Private room,Mission,1,0.0,2,1.0,90.0
13400226,76270003,Private room,Mission,0,0.0,1,1.0,100.0
10418005,4027679,Private room,Mission,0,0.0,2,1.0,100.0
14716013,11330259,Private room,South of Market,0,0.0,2,1.0,90.0
12345672,4955646,Private room,South of Market,1,0.0,2,1.0,100.0
14698527,27989037,Private room,Mission,7,4.5,2,1.0,100.0
13126240,48496833,Private room,Castro/Upper Market,26,5.0,2,1.0,100.0
15888970,3808122,Private room,Noe Valley,4,5.0,2,1.0,95.0
2102251,10684780,Private room,Mission,0,0.0,1,1.0,100.0
15026731,337098,Private room,Mission,1,0.0,2,1.0,98.0
18778262,68568351,Private room,Mission,5,4.5,3,1.0,99.0
10990428,6610770,Private room,Bernal Heights,18,5.0,2,1.0,95.0
14591043,4158043,Private room,Excelsior,25,4.5,3,1.0,100.0
2277754,10024887,Private room,Mission,55,5.0,1,1.0,86.0
8240198,26859460,Private room,Mission,0,0.0,1,1.0,100.0
4650391,4249288,Private room,Excelsior,44,5.0,2,1.0,89.0
3262667,12576255,Private room,Excelsior,7,4.5,1,1.0,85.0
276072,738203,Private room,Mission,31,5.0,1,1.0,95.0
4533440,18818082,Private room,Mission,75,5.0,2,1.0,100.0
9350779,6327372,Private room,Mission,1,0.0,1,1.0,95.0
6751279,6372761,Private room,Excelsior,3,5.0,2,1.0,100.0
16406558,9072218,Private room,South of Market,0,0.0,2,3.0,97.0
10996390,25343462,Private room,South of Market,3,4.5,2,1.0,99.0
15667208,52886865,Private room,South of Market,3,4.5,1,1.0,100.0
719335,3682221,Private room,Bayview,62,4.5,2,1.0,89.0
13249335,9757631,Private room,Mission,3,4.0,2,1.0,100.0
11303918,59089279,Private room,Mission,0,0.0,2,1.0,100.0
9333167,9834213,Private room,South of Market,0,0.0,2,1.0,100.0
11998353,48763599,Private room,Western Addition,6,5.0,4,1.0,100.0
225933,1177567,Private room,Castro/Upper Market,145,5.0,2,1.0,99.0
9064139,13152691,Private room,Bayview,0,0.0,2,1.0,100.0
808841,4255783,Private room,Castro/Upper Market,21,5.0,1,1.0,89.0
14329222,4107779,Private room,Mission,4,5.0,2,1.0,95.0
17094574,3198606,Private room,South of Market,0,0.0,1,1.0,100.0
14994786,12973187,Private room,Mission,2,0.0,2,1.0,89.0
8869579,2375192,Private room,Mission,2,0.0,2,1.0,100.0
10928454,18600912,Private room,South of Market,24,4.5,2,1.0,99.0
9464447,9256182,Private room,South of Market,6,5.0,2,1.0,85.0
19086077,17459345,Private room,Potrero Hill,0,0.0,2,1.0,97.0
1260834,1175882,Private room,Potrero Hill,72,4.5,3,1.0,89.0
14011173,4901696,Private room,Mission,2,0.0,1,1.0,100.0
16961807,45541248,Private room,South of Market,2,0.0,1,1.0,100.0
6293264,76643718,Private room,Bernal Heights,8,4.5,2,1.0,100.0
9926871,1462631,Private room,Excelsior,12,5.0,2,1.0,88.0
2474857,1091811,Private room,Noe Valley,0,0.0,2,1.0,100.0
13094490,589991,Private room,Excelsior,0,0.0,2,1.0,100.0
62519,304426,Private room,Glen Park,26,5.0,1,1.0,85.0
2474393,1091811,Private room,Noe Valley,0,0.0,2,1.0,100.0
18822991,65058768,Private room,Bernal Heights,0,0.0,1,1.0,95.0
16073408,554399,Private room,Bernal Heights,18,5.0,2,1.0,100.0
4122671,21387911,Private room,Potrero Hill,26,5.0,2,1.0,100.0
18734410,3853280,Private room,Downtown/Civic Center,0,0.0,2,1.0,89.0
1747195,238982,Private room,South of Market,222,5.0,2,1.0,100.0
14165362,21296410,Private room,Mission,9,5.0,2,1.0,99.0
7264532,4462809,Private room,Mission,21,4.5,2,1.0,98.0
8104214,42789376,Private room,South of Market,1,0.0,1,1.0,100.0
1080933,4501070,Private room,Noe Valley,10,4.5,2,1.0,91.0
7399972,12194756,Private room,South of Market,4,5.0,2,1.0,95.0
14553441,6082674,Private room,Potrero Hill,4,5.0,3,1.0,99.0
10771685,16476426,Private room,Mission,3,4.5,2,1.0,90.0
9839501,50668330,Private room,Excelsior,11,5.0,2,1.0,90.0
7328359,12625262,Private room,Mission,6,5.0,3,1.0,95.0
561602,2760904,Private room,Bernal Heights,112,5.0,2,1.0,100.0
10232789,14105550,Private room,Mission,5,5.0,1,1.0,97.0
12175060,34402015,Private room,Potrero Hill,11,5.0,1,1.0,89.0
16673412,110311628,Private room,Glen Park,20,5.0,2,1.0,95.0
2046837,10493322,Private room,Mission,0,0.0,2,3.0,95.0
19363583,5590007,Private room,Mission,1,0.0,1,1.0,85.0
2513724,6884723,Private room,Mission,6,4.5,1,1.0,95.0
5903014,17345800,Private room,Mission,78,5.0,1,1.0,89.0
592883,1776403,Private room,Mission,19,5.0,2,1.0,86.0
13375752,75980345,Private room,Mission,3,5.0,2,1.0,100.0
11674758,61995035,Private room,Mission,61,5.0,2,1.0,100.0
502009,2477175,Private room,Mission,59,4.5,2,1.0,90.0
17576074,40297300,Private room,Bayview,3,5.0,3,1.0,99.0
6629798,1483039,Private room,Excelsior,159,5.0,2,1.0,100.0
18107901,6136360,Private room,Mission,21,5.0,2,1.0,99.0
17860586,119024658,Private room,South of Market,10,5.0,1,1.0,96.0
6600081,75978,Private room,Mission,105,5.0,1,1.0,95.0
8558285,34465144,Private room,Downtown/Civic Center,0,0.0,2,1.0,94.0
12851586,70211768,Private room,Downtown/Civic Center,15,3.5,2,1.0,95.0
17240376,23699045,Private room,Presidio Heights,2,0.0,2,1.0,100.0
9513587,17647650,Private room,Western Addition,3,0.0,3,1.0,88.0
10965948,44124894,Private room,Western Addition,0,0.0,2,1.0,100.0
16190529,5989823,Private room,Western Addition,3,5.0,2,1.0,100.0
1110346,4758567,Private room,Nob Hill,150,5.0,2,1.0,98.0
7884199,1570317,Private room,South of Market,1,0.0,1,1.0,95.0
9906353,37797117,Private room,North Beach,2,0.0,1,1.0,87.0
6494324,12927605,Private room,Nob Hill,0,0.0,2,1.0,100.0
6661783,31176338,Private room,North Beach,0,0.0,2,1.0,100.0
13604278,60159052,Private room,Western Addition,0,0.0,2,1.0,99.0
7990169,34016771,Private room,South of Market,0,0.0,2,1.0,85.0
9430983,3881849,Private room,Downtown/Civic Center,5,4.5,2,1.0,99.0
8227470,3552455,Private room,Financial District,0,0.0,1,1.0,100.0
10980403,22785994,Private room,South of Market,0,0.0,2,1.0,85.0
9497588,22931450,Private room,North Beach,39,4.5,3,1.0,99.0
5750941,2492352,Private room,Downtown/Civic Center,1,0.0,1,1.0,100.0
14053493,123142,Private room,Nob Hill,0,0.0,2,1.0,95.0
17211646,50160697,Private room,Downtown/Civic Center,1,0.0,1,1.0,99.0
9495318,22931450,Private room,North Beach,10,5.0,2,1.0,95.0
9494726,22931450,Private room,North Beach,17,5.0,2,1.0,95.0
4430996,22931450,Private room,North Beach,37,4.5,2,1.0,95.0
18080586,118412894,Private room,Western Addition,7,4.5,3,1.0,99.0
19143072,50160697,Private room,Downtown/Civic Center,1,0.0,2,0.0,90.0
17714457,120740831,Private room,Downtown/Civic Center,6,4.0,2,1.0,100.0
4417901,22931450,Private room,North Beach,87,4.5,2,1.0,95.0
1764449,2014965,Private room,Western Addition,25,5.0,1,1.0,100.0
6767858,8076066,Private room,South of Market,1,0.0,2,1.0,99.0
10075227,274619,Private room,Marina,2,0.0,2,1.0,100.0
9261272,25825577,Private room,Nob Hill,23,4.5,5,1.0,99.0
4897595,18123914,Private room,Western Addition,22,5.0,1,1.0,95.0
12973719,70211768,Private room,Downtown/Civic Center,13,3.0,2,1.0,89.0
10929133,5390700,Private room,Western Addition,8,5.0,2,1.0,100.0
11983792,47658166,Private room,Financial District,11,5.0,2,1.0,85.0
9882522,17781427,Private room,Noe Valley,9,4.5,1,1.0,90.0
19648440,94061302,Private room,Mission,0,0.0,2,1.0,90.0
8685943,17042045,Private room,Downtown/Civic Center,64,4.5,2,1.0,89.0
3877462,20037498,Private room,Potrero Hill,56,5.0,2,1.0,85.0
19586274,137654389,Private room,South of Market,0,0.0,1,1.0,100.0
2010572,2451969,Private room,Mission,35,4.5,3,1.0,97.0
19182064,86556254,Private room,Western Addition,0,0.0,4,2.0,83.0
364397,1841207,Private room,Castro/Upper Market,46,4.5,2,1.0,85.0
15665568,19073345,Private room,Mission,1,0.0,2,1.0,100.0
6436516,16594657,Private room,Mission,0,0.0,3,2.0,95.0
13724120,10394065,Private room,Outer Richmond,18,5.0,1,1.0,99.0
8172628,3022475,Private room,Western Addition,8,5.0,2,1.0,85.0
3157541,14765200,Private room,Castro/Upper Market,79,5.0,2,1.0,100.0
15090968,3843134,Private room,Western Addition,4,5.0,2,1.0,99.0
1206184,4677165,Private room,Haight Ashbury,175,4.5,2,1.0,89.0
14861698,91779209,Private room,Nob Hill,20,4.5,2,1.0,99.0
16204265,1291823,Private room,Mission,54,5.0,2,1.0,100.0
15394942,6981707,Private room,Mission,14,5.0,2,1.0,90.0
748256,516404,Private room,Mission,413,5.0,2,1.0,90.0
4104344,1635200,Private room,Castro/Upper Market,44,5.0,2,1.0,89.0
13264569,194565,Private room,Mission,37,5.0,2,1.0,89.0
18163438,15648,Private room,Bernal Heights,14,5.0,2,1.0,82.0
6628985,2686174,Private room,Western Addition,65,4.5,2,1.0,95.0
83257,453743,Private room,Western Addition,70,5.0,1,1.0,90.0
13327656,57441244,Private room,Mission,22,5.0,2,1.0,92.0
19478755,131502074,Private room,Parkside,1,0.0,2,1.0,95.0
4227441,8812791,Private room,Haight Ashbury,125,4.5,2,1.0,99.0
4718531,4271298,Private room,Western Addition,190,5.0,1,1.0,100.0
2802418,13923854,Private room,Outer Richmond,143,5.0,2,1.0,84.0
12041223,64462528,Private room,Bernal Heights,68,5.0,2,1.0,90.0
19546455,21697127,Private room,South of Market,0,0.0,2,1.0,86.0
4841027,1665158,Private room,Outer Mission,67,5.0,2,1.0,86.0
17445405,40297300,Private room,Bayview,27,5.0,3,1.0,85.0
2614717,13389740,Private room,Outer Sunset,10,4.5,2,1.0,89.0
14761638,81009974,Private room,South of Market,32,4.5,4,1.0,98.0
10250606,19197313,Private room,Chinatown,9,5.0,2,1.0,90.0
1605483,1125797,Private room,Haight Ashbury,79,4.5,1,1.0,89.0
17016637,106291188,Private room,Lakeshore,21,5.0,2,1.0,89.0
644948,3228078,Private room,Noe Valley,126,5.0,1,1.0,90.0
19530792,23686794,Private room,Mission,0,0.0,2,1.0,89.0
580106,475974,Private room,Haight Ashbury,44,5.0,1,1.0,93.0
5978964,31039935,Private room,Excelsior,71,5.0,2,1.0,96.0
17875984,122385727,Private room,Outer Sunset,6,5.0,2,1.0,85.0
8048653,11886896,Private room,Visitacion Valley,85,5.0,4,1.0,100.0
13021568,71325446,Private room,Excelsior,107,5.0,3,1.0,98.0
19572355,3450316,Private room,Castro/Upper Market,0,0.0,2,1.0,90.0
19265072,17506355,Private room,Noe Valley,3,4.5,2,1.0,89.0
18075723,122385727,Private room,Outer Sunset,3,4.5,2,1.0,90.0
10137578,52025286,Private room,Bernal Heights,97,4.5,2,1.0,85.0
19413966,120435565,Private room,Mission,1,0.0,1,1.0,94.0
2331166,10573197,Private room,Outer Richmond,129,5.0,2,1.0,83.0
3082327,15089647,Private room,Outer Sunset,239,5.0,1,1.0,85.0
12172311,23723104,Private room,Parkside,68,5.0,2,1.0,95.0
2782602,14232249,Private room,Mission,286,4.5,3,1.0,99.0
18795869,6376799,Private room,Western Addition,5,5.0,2,1.0,89.0
7073115,11609628,Private room,Lakeshore,91,5.0,2,1.0,92.0
1206261,4677165,Private room,Haight Ashbury,113,4.5,2,1.0,99.0
859336,4499134,Private room,Haight Ashbury,194,5.0,2,1.0,85.0
15250767,91188092,Private room,Outer Mission,4,5.0,2,1.0,95.0
8030646,7231087,Private room,Mission,121,5.0,2,1.0,99.0
17925130,56375738,Private room,Downtown/Civic Center,21,5.0,2,1.0,89.0
1226596,4307164,Private room,Bernal Heights,118,4.5,2,1.0,89.0
7226841,872803,Private room,Nob Hill,68,5.0,2,1.0,99.0
13639927,46645406,Private room,Castro/Upper Market,42,4.5,2,1.0,95.0
2944843,15035145,Private room,Outer Sunset,220,5.0,3,1.0,100.0
16618464,44084025,Private room,Crocker Amazon,31,5.0,3,1.0,95.0
5162669,832389,Private room,Bernal Heights,31,5.0,2,1.0,89.0
6558237,34299732,Private room,Bernal Heights,54,5.0,1,1.0,90.0
2178509,11111526,Private room,Bernal Heights,247,5.0,2,1.0,100.0
17071754,6136360,Private room,Mission,8,5.0,1,1.0,99.0
10733321,11616729,Private room,Marina,12,4.5,2,1.0,90.0
11437331,1362550,Private room,South of Market,13,5.0,2,1.0,95.0
12026856,48905746,Private room,Noe Valley,139,5.0,2,1.0,95.0
14068781,796385,Private room,Bernal Heights,25,5.0,2,1.0,83.0
209514,1032643,Private room,Haight Ashbury,247,4.5,2,1.0,92.0
748222,516404,Private room,Mission,423,5.0,3,1.0,82.0
18767723,128943312,Private room,Parkside,6,5.0,2,1.0,99.0
11437138,1362550,Private room,South of Market,16,5.0,2,1.0,100.0
16933274,7479539,Private room,Inner Richmond,36,4.5,5,2.0,99.0
13970165,796385,Private room,Bernal Heights,50,5.0,2,1.0,88.0
11459095,18474672,Private room,Twin Peaks,44,5.0,2,1.0,85.0
17669758,551394,Private room,Mission,15,5.0,2,1.0,99.0
18959420,82716425,Private room,North Beach,3,5.0,2,1.0,85.0
212783,1032643,Private room,Haight Ashbury,247,4.5,4,1.0,87.0
8904937,280243,Private room,Russian Hill,61,4.5,4,1.0,89.0
5318758,27550471,Private room,South of Market,73,4.5,2,1.0,88.0
7922690,11886896,Private room,Visitacion Valley,137,5.0,2,1.0,100.0
14205598,25081707,Private room,Visitacion Valley,85,5.0,2,1.0,89.0
6080799,15672384,Private room,Outer Sunset,32,5.0,2,1.0,90.0
82919,451471,Private room,Bernal Heights,274,4.5,2,3.0,85.0
14773919,9193625,Private room,West of Twin Peaks,16,5.0,2,1.0,95.0
19144053,122091879,Private room,Downtown/Civic Center,4,5.0,2,1.0,88.0
18583351,125079389,Private room,Inner Richmond,14,5.0,2,1.0,95.0
19699327,11272151,Private room,Castro/Upper Market,0,0.0,2,1.0,94.0
17410346,2127000,Private room,Bernal Heights,0,0.0,2,1.0,89.0
7643927,40109906,Private room,Outer Richmond,213,4.5,2,1.0,99.0
960593,285002,Private room,Haight Ashbury,424,4.5,2,1.0,90.0
18596420,2207345,Private room,Bernal Heights,0,0.0,4,1.0,95.0
18703571,130021995,Private room,Western Addition,10,5.0,2,1.0,95.0
18935582,131988979,Private room,Potrero Hill,2,0.0,3,1.0,99.0
19604640,135295062,Private room,Western Addition,0,0.0,2,1.0,95.0
12930338,70980027,Private room,Outer Sunset,64,5.0,3,1.0,85.0
17641455,119516792,Private room,Mission,16,5.0,2,1.0,99.0
16883902,5709214,Private room,South of Market,14,4.5,2,1.0,89.0
17718199,7479539,Private room,Inner Richmond,7,5.0,4,1.0,99.0
3549398,17827693,Private room,Castro/Upper Market,215,5.0,2,1.0,85.0
18994064,81154398,Private room,Potrero Hill,7,5.0,2,1.0,100.0
10926639,196333,Private room,Haight Ashbury,62,4.5,3,1.0,86.0
16488124,24053387,Private room,Bernal Heights,3,4.5,4,1.0,100.0
18765944,128943312,Private room,Parkside,5,5.0,2,1.0,82.0
8356380,44046204,Private room,Crocker Amazon,182,5.0,2,1.0,95.0
18792499,130801304,Private room,Castro/Upper Market,6,5.0,2,1.0,100.0
19609028,38169712,Private room,Marina,0,0.0,2,1.0,99.0
19227069,633927,Private room,Bernal Heights,4,5.0,2,1.0,97.0
17991554,9671092,Private room,Outer Sunset,17,5.0,2,1.0,85.0
1615158,8597535,Private room,Outer Sunset,101,5.0,2,1.0,100.0
13901641,77807259,Private room,Outer Sunset,111,5.0,2,1.0,83.0
18391536,26687266,Private room,West of Twin Peaks,10,5.0,3,1.0,95.0
19529471,28017754,Private room,Western Addition,1,0.0,2,1.0,99.0
18446697,2910065,Private room,Bernal Heights,6,5.0,2,1.0,85.0
15434512,8305438,Private room,Marina,7,5.0,2,1.0,94.0
6464808,1532097,Private room,Inner Sunset,114,4.5,4,1.0,89.0
14464362,796385,Private room,Bernal Heights,57,5.0,2,1.0,90.0
19115864,49428268,Private room,Lakeshore,7,4.5,2,1.0,88.0
11437442,1362550,Private room,South of Market,13,5.0,2,1.0,90.0
2160504,8353050,Private room,Outer Mission,151,5.0,3,1.0,90.0
15903424,88656778,Private room,Parkside,25,5.0,2,1.0,90.0
909063,2874279,Private room,Mission,167,5.0,1,1.0,93.0
19315236,135279816,Private room,Outer Sunset,4,5.0,2,1.0,99.0
19229358,4256540,Private room,Castro/Upper Market,2,0.0,2,1.0,95.0
18024826,9953895,Private room,Castro/Upper Market,10,5.0,2,1.0,90.0
9435665,48905746,Private room,Noe Valley,135,5.0,2,1.0,95.0
14934340,68425917,Private room,Lakeshore,6,4.5,2,1.0,67.0
2710492,13871761,Private room,Inner Richmond,5,5.0,1,2.0,75.0
14673975,1451451,Private room,Mission,6,4.5,2,1.0,69.0
1323983,1753794,Private room,Castro/Upper Market,115,5.0,3,1.0,70.0
13550396,19405923,Private room,Mission,2,0.0,1,1.0,80.0
8868880,3543127,Private room,Mission,100,4.5,2,1.0,67.0
18634359,46126488,Private room,Crocker Amazon,8,4.5,2,1.0,79.0
1087427,5977346,Private room,Outer Sunset,0,0.0,1,1.0,70.0
17826728,17042045,Private room,Downtown/Civic Center,2,0.0,2,0.0,65.0
3802735,19538122,Private room,Presidio Heights,2,0.0,2,1.0,75.0
226594,1191853,Private room,Haight Ashbury,49,5.0,2,1.0,80.0
6091945,31607663,Private room,West of Twin Peaks,1,0.0,1,1.0,90.0
17464690,7241833,Private room,Mission,1,0.0,2,1.0,90.0
1931763,9999808,Private room,Mission,132,4.5,6,1.0,88.0
9904455,20401575,Private room,Western Addition,12,4.5,2,1.0,89.0
10888291,56423403,Private room,North Beach,3,5.0,2,1.0,99.0
1203526,4677165,Private room,Haight Ashbury,128,4.5,2,1.0,99.0
11023703,38788552,Private room,West of Twin Peaks,70,4.5,2,1.0,100.0
3311711,16722899,Private room,Mission,228,5.0,4,1.0,94.0
8255072,32206317,Private room,Bayview,78,5.0,2,1.0,100.0
2198399,10135,Private room,Mission,205,4.5,2,1.0,100.0
17592480,8371224,Private room,Bayview,16,5.0,2,1.0,99.0
18758515,46901675,Private room,Outer Sunset,7,4.5,3,1.0,99.0
4774742,8597535,Private room,Outer Sunset,56,5.0,2,1.0,90.0
1135287,250861,Private room,Outer Sunset,10,4.0,2,1.0,89.0
18071439,49739646,Private room,Potrero Hill,1,0.0,1,1.0,99.0
6887234,7858294,Private room,Outer Richmond,12,4.5,2,1.0,90.0
5496554,1971663,Private room,Outer Mission,10,5.0,2,1.0,95.0
16831471,918385,Private room,Ocean View,19,5.0,2,1.0,100.0
19160392,133977388,Private room,Inner Richmond,0,0.0,1,2.0,85.0
16260046,106330386,Private room,Chinatown,13,4.5,2,1.0,100.0
17010696,981473,Private room,Western Addition,1,0.0,2,1.0,90.0
1478708,5004349,Private room,Outer Richmond,88,5.0,2,1.0,90.0
3545312,14061126,Private room,Western Addition,102,4.5,2,1.0,100.0
13591271,20525640,Private room,Outer Mission,20,5.0,2,1.0,86.0
19412179,1327083,Private room,Potrero Hill,1,0.0,1,1.0,90.0
664307,3355966,Private room,Mission,270,4.5,2,1.0,99.0
7884952,41566317,Private room,Inner Richmond,49,5.0,2,1.0,90.0
1645712,250861,Private room,Outer Sunset,9,4.0,1,1.0,99.0
7973978,24986327,Private room,Outer Richmond,168,4.5,3,1.0,90.0
18585217,128435157,Private room,Mission,5,5.0,1,1.0,95.0
57676,142882,Private room,Mission,63,5.0,1,1.0,90.0
15604860,100591545,Private room,Outer Richmond,1,0.0,2,1.0,90.0
19593106,50160697,Private room,Downtown/Civic Center,0,0.0,2,0.0,90.0
1769688,4297383,Private room,Western Addition,125,5.0,2,1.0,85.0
9010765,38000956,Private room,Crocker Amazon,3,5.0,2,1.0,85.0
