room_id,host_id,host_is_superhost,property_type,room_type,neighborhood,zipcode,accommodates,bedrooms,bathrooms,minimum_nights,maximum_nights,latitude,longitude,reviews,review_scores_rating,price,cleaning_fee,total,Median,Mean,Pop
32496770,20678148,f,Hostel,Hotel room,Downtown/Civic Center,94102,1,1.0,1.0,32,1125,37.78416,-122.41066,0,0.0,19.0,189.0,208.0,29613.0,44237.0,31176.0
32497883,52178915,t,Apartment,Entire home/apt,Downtown/Civic Center,94102,4,0.0,1.0,2,30,37.78856,-122.40976,1,100.0,265.0,0.0,265.0,29613.0,44237.0,31176.0
32500819,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,100,37.78866,-122.4109,4,100.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32501596,52178915,t,Apartment,Entire home/apt,Downtown/Civic Center,94102,4,0.0,1.0,2,30,37.78702,-122.40954,1,100.0,265.0,0.0,265.0,29613.0,44237.0,31176.0
32514702,200380610,f,Serviced apartment,Entire home/apt,South of Market,94107,2,0.0,1.0,30,1125,37.78275,-122.39938,0,0.0,190.0,200.0,390.0,99924.0,135229.0,26599.0
32518108,17965378,t,House,Private room,Western Addition,94115,1,1.0,1.0,2,1125,37.781490000000005,-122.431,47,97.0,129.0,50.0,179.0,76493.0,121814.0,33021.0
32524244,20678148,f,Hostel,Private room,Downtown/Civic Center,94102,2,1.0,0.0,32,1125,37.78398,-122.41037,0,0.0,49.0,189.0,238.0,29613.0,44237.0,31176.0
32525042,219930816,f,Boutique hotel,Hotel room,Western Addition,94117,4,1.0,1.0,2,1125,37.7787,-122.4325,12,95.0,307.0,40.0,347.0,84802.0,112291.0,39169.0
32531823,23911462,f,Apartment,Entire home/apt,Outer Richmond,94121,6,2.0,1.0,30,1125,37.78231,-122.48218,0,0.0,175.0,150.0,325.0,80980.0,102378.0,41203.0
32537844,200380610,f,Serviced apartment,Entire home/apt,South of Market,94107,2,1.0,1.0,30,1125,37.77848,-122.39666,0,0.0,280.0,290.0,570.0,99924.0,135229.0,26599.0
32538602,200380610,f,Serviced apartment,Entire home/apt,South of Market,94105,4,2.0,2.0,30,1125,37.78531,-122.39631,0,0.0,310.0,330.0,640.0,112333.0,156879.0,5846.0
32539377,107434423,f,Apartment,Entire home/apt,Western Addition,94102,2,0.0,1.0,30,90,37.7759,-122.42555,0,0.0,224.0,125.0,349.0,29613.0,44237.0,31176.0
32539458,107434423,f,Apartment,Entire home/apt,Western Addition,94102,2,0.0,1.0,30,90,37.77607,-122.42444,0,0.0,222.0,125.0,347.0,29613.0,44237.0,31176.0
32539536,200380610,f,Serviced apartment,Entire home/apt,Potrero Hill,94107,4,2.0,2.0,30,1125,37.76315,-122.38891,0,0.0,320.0,330.0,650.0,99924.0,135229.0,26599.0
32541170,200380610,f,Serviced apartment,Entire home/apt,Chinatown,94108,4,2.0,2.0,30,1125,37.79128,-122.40729,0,0.0,310.0,330.0,640.0,37052.0,65418.0,13768.0
32542376,200380610,f,Serviced apartment,Entire home/apt,South of Market,94103,2,1.0,1.0,30,365,37.77522,-122.41133,0,0.0,265.0,240.0,505.0,53548.0,77236.0,27170.0
32543506,2146719,t,Apartment,Entire home/apt,Bernal Heights,94110,6,3.0,2.0,30,365,37.73404,-122.41724,2,90.0,150.0,200.0,350.0,75106.0,98470.0,69333.0
32543867,107434423,f,Apartment,Entire home/apt,South of Market,94103,2,1.0,1.0,30,90,37.774,-122.40825,0,0.0,196.0,148.0,344.0,53548.0,77236.0,27170.0
32545896,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1124,37.78856,-122.41005,3,100.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32548493,219930816,f,Boutique hotel,Hotel room,Western Addition,94117,2,1.0,1.0,2,1125,37.77802,-122.43315,12,88.0,244.0,40.0,284.0,84802.0,112291.0,39169.0
32548606,219930816,f,Boutique hotel,Private room,Western Addition,94117,2,1.0,1.0,2,1125,37.77793,-122.43282,23,98.0,217.0,40.0,257.0,84802.0,112291.0,39169.0
32548617,219930816,f,Boutique hotel,Private room,Western Addition,94117,2,1.0,1.0,2,1125,37.77832,-122.4331,12,97.0,278.0,40.0,318.0,84802.0,112291.0,39169.0
32548715,219930816,f,Boutique hotel,Private room,Western Addition,94117,4,2.0,1.0,2,1125,37.77695,-122.43466,21,84.0,365.0,40.0,405.0,84802.0,112291.0,39169.0
32548991,219930816,f,Boutique hotel,Hotel room,Western Addition,94117,4,2.0,1.0,2,1125,37.77728,-122.43427,13,94.0,217.0,40.0,257.0,84802.0,112291.0,39169.0
32549141,219930816,f,Boutique hotel,Private room,Western Addition,94117,2,1.0,1.0,2,1125,37.77657,-122.43322,19,94.0,182.0,40.0,222.0,84802.0,112291.0,39169.0
32549419,219930816,f,Boutique hotel,Hotel room,Western Addition,94117,2,1.0,1.0,2,1125,37.77805,-122.43416,8,95.0,230.0,40.0,270.0,84802.0,112291.0,39169.0
32549421,219930816,f,Boutique hotel,Private room,Western Addition,94117,2,1.0,1.0,2,1125,37.77799,-122.43251,11,96.0,264.0,40.0,304.0,84802.0,112291.0,39169.0
32549642,219930816,f,Boutique hotel,Private room,Western Addition,94117,2,1.0,1.0,2,1125,37.77853,-122.43323999999998,11,96.0,264.0,40.0,304.0,84802.0,112291.0,39169.0
32549667,219930816,f,Boutique hotel,Private room,Western Addition,94117,2,1.0,1.0,2,1125,37.77657,-122.4325,27,88.0,189.0,40.0,229.0,84802.0,112291.0,39169.0
32549817,219930816,f,Boutique hotel,Private room,Western Addition,94117,2,1.0,1.0,2,1125,37.7772,-122.43461,22,95.0,178.0,40.0,218.0,84802.0,112291.0,39169.0
32550834,115436361,t,House,Private room,Potrero Hill,94107,1,1.0,1.0,2,6,37.75523,-122.40107,4,100.0,125.0,50.0,175.0,99924.0,135229.0,26599.0
32554173,2059233,t,House,Private room,Bernal Heights,94110,2,1.0,1.0,2,12,37.74728,-122.40556,0,0.0,98.0,65.0,163.0,75106.0,98470.0,69333.0
32557678,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1124,37.788990000000005,-122.40955,4,100.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32565080,4334563,f,Condominium,Entire home/apt,Bernal Heights,94110,4,2.0,2.0,30,90,37.74674,-122.42025,0,0.0,216.0,0.0,216.0,75106.0,98470.0,69333.0
32570386,14136650,f,Apartment,Private room,Marina,94123,1,1.0,1.0,30,45,37.8044,-122.42657,1,0.0,71.0,50.0,121.0,104750.0,150417.0,23088.0
32570904,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1124,37.78829,-122.41107,2,100.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32571956,3800640,t,Condominium,Entire home/apt,Haight Ashbury,94117,4,2.0,2.0,4,365,37.76926,-122.43645,1,100.0,550.0,150.0,700.0,84802.0,112291.0,39169.0
32572501,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1124,37.786840000000005,-122.40971,2,100.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32572970,226685582,t,Condominium,Private room,Haight Ashbury,94117,2,1.0,1.0,3,1125,37.7749,-122.4502,3,100.0,50.0,50.0,100.0,84802.0,112291.0,39169.0
32577104,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1124,37.78835,-122.40974,14,99.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32580200,107434423,f,Apartment,Entire home/apt,Western Addition,94115,2,0.0,1.0,30,90,37.78636,-122.43542,0,0.0,161.0,125.0,286.0,76493.0,121814.0,33021.0
32590109,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1124,37.78858,-122.41124,21,96.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32591418,61793006,t,House,Entire home/apt,Inner Sunset,94122,7,3.0,1.5,4,28,37.75623,-122.467,10,96.0,398.0,215.0,613.0,77483.0,98259.0,56023.0
32592293,202180760,t,Guest suite,Private room,Seacliff,94121,2,1.0,1.0,3,30,37.78,-122.50868,27,98.0,100.0,75.0,175.0,80980.0,102378.0,41203.0
32594056,16877435,f,House,Private room,Outer Sunset,94116,2,1.0,1.0,2,31,37.75084,-122.49365,12,96.0,80.0,0.0,80.0,95090.0,107645.0,43698.0
32597111,119526429,t,House,Private room,Ocean View,94132,2,1.0,1.0,3,15,37.71598,-122.46394,10,100.0,82.0,75.0,157.0,74071.0,84478.0,28129.0
32597625,3286545,t,Guest suite,Private room,West of Twin Peaks,94127,2,1.0,1.0,2,1125,37.74101,-122.4647,0,0.0,120.0,50.0,170.0,127575.0,154201.0,19289.0
32605871,86083871,t,House,Private room,West of Twin Peaks,94112,2,1.0,1.5,30,180,37.729,-122.45873,2,100.0,85.0,200.0,285.0,72442.0,87828.0,79407.0
32610962,243291580,t,Guest suite,Entire home/apt,Castro/Upper Market,94114,2,0.0,1.0,2,6,37.75786,-122.43702,29,100.0,158.0,75.0,233.0,103206.0,140193.0,31124.0
32613163,124937590,t,House,Private room,Castro/Upper Market,94114,2,1.0,1.0,2,90,37.75771,-122.43681,27,98.0,140.0,28.0,168.0,103206.0,140193.0,31124.0
32616360,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1124,37.7876,-122.40986,1,100.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32617088,47514427,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1125,37.78861,-122.41097,4,100.0,185.0,0.0,185.0,29613.0,44237.0,31176.0
32617586,5317049,t,Apartment,Private room,Mission,94103,2,1.0,1.5,4,30,37.76562,-122.42561,5,96.0,80.0,20.0,100.0,53548.0,77236.0,27170.0
32620353,5611653,t,House,Entire home/apt,Bayview,94124,5,4.0,2.0,4,29,37.7364,-122.39804,2,100.0,280.0,200.0,480.0,49309.0,62866.0,33996.0
32635901,1479964,f,Serviced apartment,Entire home/apt,Potrero Hill,94107,2,1.0,1.0,30,180,37.7642,-122.40176,1,100.0,199.0,285.0,484.0,99924.0,135229.0,26599.0
32639632,224979386,f,Guest suite,Private room,Outer Sunset,94122,1,1.0,1.0,30,1125,37.76012,-122.50638,9,89.0,49.0,85.0,134.0,77483.0,98259.0,56023.0
32641065,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,100,37.78702,-122.41101,0,0.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32642015,224979386,f,Guest suite,Private room,Outer Sunset,94122,1,1.0,1.0,30,1125,37.76124,-122.50632,8,95.0,44.0,75.0,119.0,77483.0,98259.0,56023.0
32642255,224979386,f,Guest suite,Private room,Outer Sunset,94122,1,1.0,1.0,30,1125,37.76156,-122.50658,0,0.0,50.0,70.0,120.0,77483.0,98259.0,56023.0
32643255,210597174,t,House,Private room,Outer Sunset,94116,2,1.0,1.0,1,40,37.74888,-122.50162,12,97.0,81.0,0.0,81.0,95090.0,107645.0,43698.0
32643720,293971,f,Condominium,Private room,Castro/Upper Market,94114,1,1.0,1.0,31,1125,37.76063,-122.43751,0,0.0,175.0,0.0,175.0,103206.0,140193.0,31124.0
32643853,198038138,f,House,Entire home/apt,Downtown/Civic Center,94109,4,2.0,2.0,4,365,37.78687,-122.42028,1,0.0,656.0,258.0,914.0,59205.0,86481.0,55984.0
32644099,293971,f,Condominium,Private room,Castro/Upper Market,94114,1,1.0,1.0,15,1125,37.76185,-122.43678,1,100.0,150.0,0.0,150.0,103206.0,140193.0,31124.0
32660124,5756373,t,Guest suite,Entire home/apt,South of Market,94103,2,1.0,1.0,2,1125,37.77156,-122.41197,32,97.0,191.0,100.0,291.0,53548.0,77236.0,27170.0
32667541,70722023,t,Serviced apartment,Hotel room,Financial District,94108,2,0.0,1.0,2,7,37.79,-122.40685,5,92.0,75.0,65.0,140.0,37052.0,65418.0,13768.0
32670599,408300,f,Apartment,Private room,Bayview,94124,2,1.0,1.0,30,90,37.72621,-122.38251,0,0.0,55.0,49.0,104.0,49309.0,62866.0,33996.0
32675691,408300,f,Apartment,Private room,Bayview,94124,2,1.0,1.0,30,90,37.72628,-122.38234,0,0.0,59.0,49.0,108.0,49309.0,62866.0,33996.0
32689496,5088214,t,Guesthouse,Entire home/apt,Bayview,94124,2,2.0,2.0,3,21,37.73876,-122.38671,2,100.0,337.0,180.0,517.0,49309.0,62866.0,33996.0
32698397,223698995,f,Hotel,Entire home/apt,Downtown/Civic Center,94102,2,1.0,1.0,1,28,37.78523,-122.41246,15,75.0,110.0,0.0,110.0,29613.0,44237.0,31176.0
32698808,67313650,f,House,Entire home/apt,Potrero Hill,94107,5,3.0,2.5,30,365,37.7618,-122.39357,2,100.0,225.0,135.0,360.0,99924.0,135229.0,26599.0
32702182,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78633,-122.40891,3,93.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702217,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78618,-122.40691,0,0.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702218,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78701,-122.40898,0,0.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702220,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78632,-122.40825,0,0.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702223,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78617,-122.40678,1,80.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702224,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78613,-122.40742,1,60.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702225,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,4,1.0,1.0,1,1125,37.78466,-122.40869,0,0.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702227,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,4,1.0,1.0,1,1125,37.7862,-122.40827,1,100.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702233,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78683,-122.40763,1,100.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702234,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,4,1.0,1.0,1,1125,37.7861,-122.40681,0,0.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702236,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78669,-122.40746,1,20.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702237,245613212,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.7854,-122.4082,1,100.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32702921,245910178,t,Guest suite,Entire home/apt,Outer Sunset,94122,2,1.0,1.0,3,29,37.75186,-122.49513,47,100.0,129.0,70.0,199.0,77483.0,98259.0,56023.0
32703559,245617658,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78779,-122.41103,2,70.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32703560,245617658,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78675,-122.40953,18,84.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32703563,245617658,f,Hotel,Hotel room,Downtown/Civic Center,94102,4,1.0,1.0,1,1125,37.78743,-122.41109,1,80.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32703565,245617658,f,Hotel,Hotel room,Downtown/Civic Center,94102,4,1.0,1.0,1,1125,37.78778,-122.41101,2,50.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32703570,245617658,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78804,-122.41145,3,80.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32703573,245617658,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78822,-122.4109,4,85.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32703575,245617658,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.788,-122.41024,1,80.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32703576,245617658,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.786570000000005,-122.40967,5,84.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32703577,245617658,f,Hotel,Hotel room,Downtown/Civic Center,94102,2,1.0,1.0,1,1125,37.78744,-122.41133,0,0.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32703814,245617658,f,Hotel,Hotel room,Downtown/Civic Center,94102,4,1.0,1.0,1,1125,37.78737,-122.40933,2,100.0,100.0,0.0,100.0,29613.0,44237.0,31176.0
32712890,159753287,t,House,Private room,Outer Sunset,94116,3,1.0,2.0,2,29,37.7482,-122.48932,48,98.0,88.0,40.0,128.0,95090.0,107645.0,43698.0
32716086,35427233,t,Guest suite,Entire home/apt,Glen Park,94131,2,0.0,1.0,2,1125,37.73604,-122.43615,17,99.0,110.0,0.0,110.0,97834.0,126303.0,26881.0
32716394,82697224,t,House,Entire home/apt,Glen Park,94131,6,3.0,3.5,3,30,37.73711,-122.42758,1,100.0,1000.0,200.0,1200.0,97834.0,126303.0,26881.0
32716563,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1124,37.78713,-122.40942,7,100.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32716669,219930816,f,Apartment,Entire home/apt,Financial District,94105,4,2.0,2.0,30,1125,37.7879,-122.39384,0,0.0,261.0,95.0,356.0,112333.0,156879.0,5846.0
32717018,64646820,t,Hotel,Private room,Russian Hill,94109,4,1.0,1.0,1,1125,37.80519,-122.42037,6,100.0,189.0,0.0,189.0,59205.0,86481.0,55984.0
32717493,64646820,t,Serviced apartment,Entire home/apt,Russian Hill,94109,4,1.0,1.0,1,1125,37.80628,-122.42017,3,93.0,189.0,0.0,189.0,59205.0,86481.0,55984.0
32717828,219930816,f,Apartment,Entire home/apt,Financial District,94105,2,1.0,1.0,30,1125,37.78817,-122.39444,1,100.0,197.0,95.0,292.0,112333.0,156879.0,5846.0
32717831,219930816,f,Apartment,Entire home/apt,Financial District,94105,2,0.0,1.0,30,1125,37.78778,-122.39426,0,0.0,133.0,95.0,228.0,112333.0,156879.0,5846.0
32723815,6961330,f,House,Private room,Castro/Upper Market,94114,2,1.0,1.0,3,7,37.76396,-122.43568,27,100.0,250.0,50.0,300.0,103206.0,140193.0,31124.0
32724526,21567505,t,Guest suite,Entire home/apt,Glen Park,94131,2,1.0,1.0,2,29,37.73831,-122.42768,44,98.0,98.0,35.0,133.0,97834.0,126303.0,26881.0
32725950,541068,f,Guest suite,Private room,Inner Sunset,94122,2,1.0,1.0,3,29,37.76416,-122.4592,23,100.0,195.0,75.0,270.0,77483.0,98259.0,56023.0
32726099,7167269,t,Apartment,Entire home/apt,Bernal Heights,94110,4,1.0,1.0,2,45,37.74064,-122.41407,18,100.0,140.0,65.0,205.0,75106.0,98470.0,69333.0
32727287,65800040,f,House,Entire home/apt,Ocean View,94112,6,1.0,1.0,1,30,37.72042,-122.45838,14,96.0,160.0,100.0,260.0,72442.0,87828.0,79407.0
32727389,237131831,t,Guest suite,Entire home/apt,Bernal Heights,94110,4,1.0,1.0,2,7,37.74018,-122.4173,22,97.0,150.0,100.0,250.0,75106.0,98470.0,69333.0
32728614,228802426,f,Condominium,Entire home/apt,Western Addition,94102,6,3.0,1.0,2,999,37.77642,-122.42638999999998,2,90.0,60.0,130.0,190.0,29613.0,44237.0,31176.0
32740903,669175,t,House,Entire home/apt,Bernal Heights,94110,4,2.0,1.0,3,14,37.74636,-122.40856,6,97.0,275.0,70.0,345.0,75106.0,98470.0,69333.0
32742549,3940564,f,Condominium,Entire home/apt,Haight Ashbury,94117,15,2.0,1.0,30,30,37.766,-122.44815,0,0.0,300.0,75.0,375.0,84802.0,112291.0,39169.0
32744842,15131298,t,House,Entire home/apt,Outer Richmond,94121,6,3.0,2.5,3,27,37.77445,-122.50441,18,99.0,350.0,0.0,350.0,80980.0,102378.0,41203.0
32745068,20767323,t,Condominium,Entire home/apt,Inner Sunset,94122,2,0.0,1.0,3,21,37.76293,-122.46884,34,99.0,139.0,100.0,239.0,77483.0,98259.0,56023.0
32746725,1984693,t,Guest suite,Entire home/apt,Outer Richmond,94121,4,1.0,1.0,4,30,37.77828,-122.5085,5,96.0,129.0,33.0,162.0,80980.0,102378.0,41203.0
32747421,79715071,f,House,Entire home/apt,Ocean View,94112,2,1.0,1.0,30,1125,37.72076,-122.45038999999998,2,100.0,48.0,25.0,73.0,72442.0,87828.0,79407.0
32747602,74679017,f,Guest suite,Entire home/apt,Inner Richmond,94118,5,3.0,1.0,2,1124,37.77859,-122.47643,35,90.0,235.0,95.0,330.0,75724.0,115830.0,38319.0
32749634,236827734,f,Apartment,Entire home/apt,Glen Park,94131,3,0.0,1.0,30,180,37.74185,-122.42977,0,0.0,125.0,0.0,125.0,97834.0,126303.0,26881.0
32750134,79715071,f,Tiny house,Entire home/apt,Outer Richmond,94121,2,1.0,1.0,30,1125,37.77874,-122.4864,4,85.0,120.0,30.0,150.0,80980.0,102378.0,41203.0
32762782,228802426,f,Condominium,Entire home/apt,Western Addition,94102,6,3.0,1.0,2,999,37.77498,-122.42558,5,80.0,60.0,130.0,190.0,29613.0,44237.0,31176.0
32766126,3336200,t,Apartment,Entire home/apt,Haight Ashbury,94117,4,1.0,1.0,30,1125,37.77084,-122.44908,0,0.0,179.0,0.0,179.0,84802.0,112291.0,39169.0
32766699,28996560,t,Condominium,Entire home/apt,Marina,94123,6,2.0,2.0,30,1125,37.80359,-122.4442,0,0.0,283.0,0.0,283.0,104750.0,150417.0,23088.0
32770430,81513590,t,Apartment,Entire home/apt,Parkside,94116,4,2.0,1.0,2,180,37.74333,-122.47939,26,100.0,199.0,100.0,299.0,95090.0,107645.0,43698.0
32780343,944215,t,Apartment,Private room,Mission,94103,2,1.0,1.0,1,1125,37.76882,-122.41899,3,100.0,165.0,60.0,225.0,53548.0,77236.0,27170.0
32783075,10577964,f,Apartment,Entire home/apt,Outer Mission,94131,2,1.0,1.0,30,1125,37.73165,-122.44107,1,100.0,125.0,100.0,225.0,97834.0,126303.0,26881.0
32786479,3286522,t,Cabin,Private room,Nob Hill,94109,3,1.0,1.5,2,8,37.79013,-122.41684,1,100.0,155.0,30.0,185.0,59205.0,86481.0,55984.0
32788121,70722023,t,Serviced apartment,Entire home/apt,Downtown/Civic Center,94108,2,0.0,1.0,2,7,37.78976,-122.40784,3,100.0,60.0,67.0,127.0,37052.0,65418.0,13768.0
32789669,4318558,t,Cabin,Entire home/apt,Bernal Heights,94110,2,1.0,1.0,3,28,37.73929,-122.41697,36,99.0,119.0,79.0,198.0,75106.0,98470.0,69333.0
32792232,638405,t,Apartment,Entire home/apt,Western Addition,94117,5,2.0,1.0,2,1125,37.772,-122.43367,11,100.0,295.0,99.0,394.0,84802.0,112291.0,39169.0
32793845,8588239,f,House,Entire home/apt,Inner Richmond,94121,8,3.0,2.5,5,29,37.7824,-122.47738,2,100.0,450.0,200.0,650.0,80980.0,102378.0,41203.0
32795849,44800516,t,House,Private room,Crocker Amazon,94112,1,1.0,1.0,30,1125,37.70866,-122.43679,2,100.0,50.0,100.0,150.0,72442.0,87828.0,79407.0
32811695,124865567,f,Condominium,Entire home/apt,Russian Hill,94109,6,3.0,2.5,30,1125,37.79751,-122.42052,0,0.0,362.0,150.0,512.0,59205.0,86481.0,55984.0
32812271,97159379,f,Resort,Private room,Russian Hill,94109,6,2.0,2.0,1,1125,37.80477,-122.42302,2,100.0,1000.0,0.0,1000.0,59205.0,86481.0,55984.0
32813435,127638239,f,House,Private room,Inner Richmond,94118,2,1.0,2.0,1,1125,37.783640000000005,-122.46299,49,92.0,84.0,30.0,114.0,75724.0,115830.0,38319.0
32822227,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1124,37.7887,-122.40958,12,98.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32823963,64646820,t,Hotel,Private room,Russian Hill,94109,4,1.0,1.0,1,1125,37.80631,-122.42015,1,100.0,189.0,0.0,189.0,59205.0,86481.0,55984.0
32824201,9176247,f,Guest suite,Entire home/apt,Ocean View,94132,5,1.0,1.0,1,29,37.71471,-122.46839,42,87.0,125.0,35.0,160.0,74071.0,84478.0,28129.0
32836816,67965656,t,Apartment,Entire home/apt,Visitacion Valley,94134,6,3.0,2.0,31,1125,37.71545,-122.40071,0,0.0,145.0,150.0,295.0,58244.0,70357.0,40001.0
32838123,173416916,f,Apartment,Entire home/apt,Inner Richmond,94118,4,2.0,1.0,30,182,37.77608,-122.46988,0,0.0,201.0,100.0,301.0,75724.0,115830.0,38319.0
32838127,173416916,f,Townhouse,Entire home/apt,Outer Richmond,94121,5,2.0,2.0,30,182,37.77724,-122.50268,0,0.0,140.0,100.0,240.0,80980.0,102378.0,41203.0
32838139,173416916,f,Apartment,Entire home/apt,Pacific Heights,94115,4,1.0,1.0,30,182,37.78928,-122.43755,0,0.0,138.0,100.0,238.0,76493.0,121814.0,33021.0
32838142,173416916,f,Apartment,Entire home/apt,Pacific Heights,94115,4,1.0,1.0,30,182,37.78906,-122.4363,0,0.0,138.0,0.0,138.0,76493.0,121814.0,33021.0
32838150,173416916,f,House,Entire home/apt,Noe Valley,94114,3,1.0,1.0,30,182,37.74905,-122.42778,0,0.0,163.0,100.0,263.0,103206.0,140193.0,31124.0
32838203,173416916,f,Apartment,Entire home/apt,Haight Ashbury,94117,5,2.0,1.0,30,182,37.77012,-122.44241,0,0.0,138.0,100.0,238.0,84802.0,112291.0,39169.0
32842243,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,94109,3,1.0,1.0,30,150,37.78621,-122.41476000000002,1,80.0,106.0,0.0,106.0,59205.0,86481.0,55984.0
32843092,226555948,t,House,Private room,Ocean View,94112,5,3.0,1.0,1,1125,37.71747,-122.44957,0,0.0,1000.0,130.0,1130.0,72442.0,87828.0,79407.0
32845190,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,94109,5,2.0,1.0,30,150,37.78472,-122.41483,1,100.0,126.0,0.0,126.0,59205.0,86481.0,55984.0
32847389,4669150,t,House,Private room,Inner Sunset,94122,2,1.0,1.0,4,8,37.76059,-122.46309,12,100.0,150.0,0.0,150.0,77483.0,98259.0,56023.0
32861856,64646820,t,Hotel,Private room,Downtown/Civic Center,94102,4,0.0,1.0,1,1124,37.78765,-122.40992,1,100.0,199.0,0.0,199.0,29613.0,44237.0,31176.0
32866238,11673850,f,Earth house,Private room,Noe Valley,94114,2,1.0,1.0,3,1125,37.75303,-122.4382,24,93.0,109.0,50.0,159.0,103206.0,140193.0,31124.0
32867573,103884979,f,Boutique hotel,Hotel room,South of Market,94103,1,1.0,4.0,7,1125,37.776720000000005,-122.4141,5,84.0,119.0,35.0,154.0,53548.0,77236.0,27170.0
32869691,103340667,f,Apartment,Entire home/apt,Mission,94110,3,1.0,1.0,30,1125,37.759,-122.42306,1,100.0,140.0,200.0,340.0,75106.0,98470.0,69333.0
32870699,64646820,t,Serviced apartment,Entire home/apt,Russian Hill,94109,4,1.0,1.0,1,1125,37.80631,-122.42108,10,100.0,189.0,0.0,189.0,59205.0,86481.0,55984.0
